"Jday","y1","y2","Tsoil","Tair","SWC","PAR","WS","PA","rH","LE","H","SR"
265,0.894010170083794,0.448046666974262,21.04,21.5,17.4,-20.2584359,1.73901,102.084,88.469,-70.85,-19.1,3.01
265.0208333,0.903149780518326,0.429325603650305,21.03,21.1,17.4,-20.20513586,1.50077,102.07,89.46,-42.1,-9.6681,3.17
265.0416667,0.911897455334478,0.410418117234734,21.01,21.1,17.4,-20.17313406,1.49333,102.063,89.926,-37,-12.2,3.02
265.0625,0.920249313973468,0.391332595283555,20.99,21.3,17.4,-20.17834852,1.3559,102.06,89.386,-30.7,-8.2832,2.86
265.0833333,0.928201774571923,0.372077230802334,20.98,21.4,17.4,-20.19053292,1.1346,102.058,88.936,-28.79836,-11.9,2.7
265.1041667,0.935751420942966,0.352660287249954,20.97,21.4,17.4,-20.1937717,1.79131,102.038,88.382,-26.6662,-24.4,NA
265.125,0.942894903985592,0.33309037818286,20.97,21.5,17.4,-20.2131282,2.1273,102.011,87.658,-27.3920833333333,-19.1,NA
265.1458333,0.949629160559518,0.313375904330607,20.97,21.6,17.4,-20.23433102,1.67542,102.015,87.136,-31.7279,-28.3,2.9
265.1666667,0.955951297277938,0.293525326390463,20.97,21.6,17.4,-20.21113264,1.81014,102.012,86.58,-38.8852666666667,-21.2,3.36
265.1875,0.961858509575791,0.273547450283561,20.98,21.5,17.4,-20.19436807,1.84363,102.038,86.605,-34.0873142857143,-16,2.36
265.2083333,0.96734826499738,0.253450851658775,20.99,21.3,17.4,-20.18871933,1.53554,102.04,87.669,-1.7321,-14.5,3.3
265.2291667,0.972418204254587,0.233244155412917,20.99,21.2,17.4,-19.2876912,1.34681,102.048,88.074,15.91755,-14.4,2.67
265.25,0.97706607827006,0.212936325444875,20.99,21.7,17.4,4.905553548,1.41859,102.063,87.419,8.2351,-23.1,NA
265.2708333,0.981289895161872,0.192536078835114,21,22.7,17.4,112.1373022,1.41275,102.07,84.891,23.6,-8.7626,3.02
265.2916667,0.985087838953564,0.172052170999955,21.02,23.9,17.4,367.1363304,1.37268,102.092,80.042,99.5,13.5,NA
265.3125,0.988458224838091,0.151493688812206,21.06,24.6,17.4,563.6037318,2.12518,102.104,78.149,131,23.8,NA
265.3333333,0.991399609285556,0.130869456743913,21.11,25,17.4,616.5159751,2.30756,102.118,76.696,145,11.9,2.83
265.3541667,0.993910726722502,0.110188326541189,21.18,25.8,17.4,549.4497602,2.18145,102.133,74.17,192,47,NA
265.375,0.995990463191332,0.0894594725667205,21.27,26.5,17.4,801.3158307,2.19199,102.139,71.616,195,50.8,2.79
265.3958333,0.997637929151128,0.0686917922247582,21.37,27.5,17.4,1085.291354,2.7608,102.135,68.893,233,88.6,2.68
265.4166667,0.998852414373476,0.0478941990253313,21.47,28.4,17.4,1213.854557,2.11391,102.128,63.649,213.5,67.8,2.24
265.4375,0.999633380100204,0.0270759189953123,21.58,28.4,17.3,1576.313057,2.72473,102.112,62.462,242,107,2.48
265.4583333,0.999980494253014,0.00624588772698405,21.7,27.6,17.3,985.5315445,2.2142,102.102,65.708,184,24.8,2.58
265.4791667,0.999893604721961,-0.0145869543127747,21.8,27.7,17.3,731.3227898,1.89066,102.095,67.125,188,9.9311,3.33
265.5,0.999372750052138,-0.0354133654603425,21.9,27,17.3,571.8337096,1.78999,102.07,72.015,114,12.1,3.18
265.5208333,0.998418156924623,-0.0562244068287007,21.97,26.3,17.3,413.2407214,1.65027,102.041,75.212,131.5,3.5268,NA
265.5416667,0.997030231941928,-0.0770111459064531,22.04,25.9,17.3,415.1980554,1.94194,102.022,75.949,101,-11.8,3.02
265.5625,0.995209590801892,-0.0977643614817278,22.09,25.9,17.3,301.7277328,2.08536,102.022,76.072,123,4.0957,3.06
265.5833333,0.992957018059788,-0.118475146278933,22.13,26,17.3,495.3722915,1.96171,101.987,75.926,127,6.4502,NA
265.6041667,0.990273477442807,-0.139134610623421,22.17,26.2,17.3,493.5525825,1.64886,101.972,74.607,167,9.9625,3.04
265.625,0.987160159397248,-0.159733589763704,22.21,25.9,17.3,438.8817969,2.36539,101.967,75.308,115,-9.9988,NA
265.6458333,0.983618403288906,-0.180263242818337,22.25,25.7,17.3,346.2112065,2.36569,101.957,77.693,78.2,-6.6441,NA
265.6666667,0.97964972620632,-0.200714757663412,22.27,25.4,17.3,288.0936781,1.75833,101.947,78.666,96.6,-12.3,3.12
265.6875,0.975255888695581,-0.221079061795983,22.3,25.1,17.3,188.9651088,1.6031,101.939,77.018,77.27935,-18.7,NA
265.7083333,0.97043877970281,-0.241347415252205,22.31,24.5,17.3,144.4406533,1.53715,101.941,80.718,51.4920333333333,-14.1,3.67
265.7291667,0.965200463753696,-0.261511117870063,22.3,23.7,17.3,37.83048061,1.75621,101.942,84.532,27.8720333333333,-10.3,3.67
265.75,0.959543264619227,-0.281561224823084,22.29,23.4,17.3,-15.66046074,1.47301,101.939,86.092,-2.24195,-16.1,3.54
265.7708333,0.953469613449557,-0.301489131194396,22.26,23.3,17.3,-20.38007901,1.61815,101.953,87,-9.18,-14.7,3.58
265.7916667,0.946982114145595,-0.321286282757822,22.23,23.5,17.3,-20.36690095,1.53109,101.991,86.273,-25.9533333333333,-13.4,NA
265.8125,0.940083644628952,-0.340943897292718,22.2,23.2,17.3,-20.37913367,1.59505,102.013,87.045,-28.452,-8.6176,2.75
265.8333333,0.932777168760223,-0.3604535385312,22.18,22.8,17.3,-20.38855518,1.39797,102.015,88.625,-42.8,-3.2401,NA
265.8541667,0.925065819647361,-0.379806831587001,22.15,22.3,17.3,-20.34204128,1.08711,102.013,90.479,-42.8,-4.7285,NA
265.875,0.916953018124376,-0.39899519113969,22.11,22.1,17.3,-20.32370656,0.960331,102.007,91.207,-53.0666666666667,-2.844,NA
265.8958333,0.908442249188496,-0.418010382513817,22.06,21.7,17.3,-20.33534169,0.632925,101.99,92.141,-30.3,-1.1195,3.21
265.9166667,0.899537162919996,-0.436844242866775,22.01,21.6,17.3,-20.3333235,1.01421,101.988,92.601,-30.3,-0.247,3.31
265.9375,0.890241709707001,-0.455488417303838,21.95,21.6,17.3,-20.30991562,0.605601,101.988,92.961,-30.3,-1.4676,2.95
265.9583333,0.880559882074532,-0.473934904898222,21.89,21.4,17.3,-20.29356943,0.770624,101.987,93.148,-36.7333333333333,-0.368,3.57
265.9791667,0.870495832821701,-0.492175786726707,21.83,21.4,17.3,-20.31846172,0.485032,101.986,93.573,-45.35,-12.9,NA
266,0.86005402646457,-0.510202970945957,21.77,21.9,17.3,-16.02325206,0.216103,101.985,93.882,-49.6,-6.634,4.03
266.0208333,0.849238947465223,-0.528008721621301,21.73,22.1,17.4,-16.07340232,1.27373,101.983,93.859,-38.1,-13.4252166666667,3.06
266.0416667,0.838055235125022,-0.545585394672131,21.71,21.9,17.4,-16.09255672,0.7449165,101.978,93.925,-35.275,-12.23026,NA
266.0625,0.826507850654121,-0.562925192904977,21.7,21.8,17.4,-15.82197787,1.11309663636364,101.972,94.032,-30.5,-13.29026,NA
266.0833333,0.814601752939944,-0.58002067558594,21.67,21.4,17.4,-17.32829093,1.12531072727273,101.964,94.124,-28.79836,-15.17664,NA
266.1041667,0.802342049669727,-0.596864503326996,21.64,21.1,17.4,-16.79940305,0.906749,101.958,94.26,-26.6662,-18.39664,NA
266.125,0.7897341793743,-0.613449204032414,21.6,20.7,17.4,-16.31733024,1.00562,101.947,94.355,-27.3920833333333,-20.98,NA
266.1458333,0.776783556002074,-0.629767661224973,21.56,20.5,17.4,-16.19022581,0.807878,101.937,94.566,-31.7279,-21.8,NA
266.1666667,0.763495735680751,-0.645812868869387,21.52,20.9,17.4,-15.68012515,0.61834025,101.96,94.676,-38.8852666666667,-19.82,NA
266.1875,0.74987661302449,-0.661577709146038,21.47,20.4,17.4,-16.65938622,0.50887,101.984,94.572,-34.0873142857143,-15.2598833333333,NA
266.2083333,0.735932035901338,-0.677055417624075,21.42,19.8,17.4,-17.41876946,0.150993,101.983,94.734,-1.7321,-13.5571625,NA
266.2291667,0.721667987182902,-0.692239348979368,21.36,20.2,17.4,-16.95172031,0.313161,101.988,94.924,20.2172833333333,10.25,NA
266.25,0.707090794548327,-0.707122767463342,21.31,21,17.4,5.93096471,0.598326,102.01,95.137,39.4504625,-18.5,NA
266.2708333,0.692206716949499,-0.721699287106476,21.26,22.9,17.4,127.8753126,0.933823,102.011,94.857,67.5,39,NA
266.2916667,0.677022140638942,-0.735962649245643,21.25,23.9,17.4,353.761381,0.995327,102.022,92.767,121.833333333333,-37.6,NA
266.3125,0.661543801651337,-0.749906526506268,21.28,24.9,17.4,624.9093585,1.50052,102.071,87.023,119,86.6,NA
266.3333333,0.645778345581333,-0.763524936317234,21.35,25.6,17.4,861.252016,1.70666,102.127,82.932,179,97.8,3.34
266.3541667,0.629732537124195,-0.77681203111636,21.46,26.7,17.4,1160.265668,2.09964,102.156,76.741,221,92.8,3.06
266.375,0.613413494366067,-0.789761916611337,21.59,27.5,17.4,1270.134207,1.99123,102.173,74.096,174,80.9,3.24
266.3958333,0.596828223593457,-0.802369036991258,21.73,28.1,17.4,688.4279203,1.46662,102.159,70.497,204,105,3.45
266.4166667,0.579983841528379,-0.8146279786295,21.86,28.1,17.3,663.9678123,1.51761,102.134,70.67,224,52.9,NA
266.4375,0.562887820512467,-0.826533303333099,22,28.3,17.3,1062.914806,1.59323,102.116,71.439,402,94.2,3.55
266.4583333,0.54554750016469,-0.838079903746688,22.12,27.4,17.3,936.2050816,1.41444,102.083,75.923,177.3,16,3.39
266.4791667,0.527970321443163,-0.849262821319291,22.25,27.6,17.7,908.5597131,1.8659,102.054,78.462,-94.1,88.2,4.67
266.5,0.510164081765678,-0.860077095193322,22.38,29,18,453.0797005,1.13705,102.006,68.121,190.633333333333,141,2.98
266.5208333,0.492136425422605,-0.870518086413063,22.54,29.9,17.9,1275.687759,1.18548,101.987,62.447,384,124,3.27
266.5416667,0.473895088551382,-0.880581310866224,22.69,29.9,17.7,1787.143906,1.00353,101.936,60.994,282,72.1,4.19
266.5625,0.455448163197206,-0.890262304402636,22.82,29.1,17.6,1021.916433,1.55305,101.901,64.426,249,18.4,5.17
266.5833333,0.436803568471062,-0.899556914581254,22.91,27.6,17.5,283.3374437,1.14576,101.881,76.791,64.3,34.3,5.09
266.6041667,0.417969305480257,-0.908461149238839,22.98,25.3,17.5,168.2657008,0.986109,101.841,83.185,117.775,-24.2,4.47
266.625,0.398953729298129,-0.916971058365047,23.01,24.2,17.5,96.80816033,1.65771,101.844,83.992,41.8,8.349,4.49
266.6458333,0.379765002932322,-0.925082992248703,23.01,24.7,17.5,105.8755964,1.88687,101.847,82.435,116,49.5,4.27
266.6666667,0.360411361215857,-0.932793466264925,22.99,24.6,17.5,390.0231698,1.8226,101.859,84.461,63.7,13.3,NA
266.6875,0.340901389623833,-0.940099059967905,22.97,24.4,17.5,322.6890271,0.727944,101.837,86.594,60.7920333333333,-3.7969,4.3
266.7083333,0.321243463184178,-0.946996640628379,22.95,23.9,17.5,103.2900584,0.25078,101.855,89.418,2.6761,-0.43,4.48
266.7291667,0.301446018298784,-0.953483244767211,22.92,23.2,17.5,11.3422052,0.384651,101.86,91.117,-2.24195,-1.2613,4.45
266.75,0.281517837318413,-0.959555994859895,22.88,22.7,17.5,-12.93394715,0.603667,101.857,91.95,-2.24195,-0.797,4.21
266.7708333,0.261467474586974,-0.965212287392318,22.83,22.3,17.5,-18.82323986,0.390944,101.85,92.438,-7.16,1.4613,3.45
266.7916667,0.241303535131258,-0.970449691603412,22.77,22,17.5,-18.77825761,0.526115,101.857,92.934,-25.9533333333333,0.137,4.29
266.8125,0.221034963882802,-0.975265884126646,22.7,22,17.5,-18.73461251,0.489433,101.867,93.339,-28.452,-0.526,NA
266.8333333,0.200670461096963,-0.979658800829724,22.64,21.6,17.5,-18.78496471,0.858527,101.884,93.446,-42.8,-0.0406,3.4
266.8541667,0.180218766822989,-0.983626553161718,22.57,21.1,17.5,-18.97020245,0.332476,101.881,93.614,-42.8,-2.7843,4.4
266.875,0.159688953643421,-0.987167380986765,22.49,20.7,17.5,-18.96473763,0.623667,101.863,93.877,-54.9857142857143,-0.263,NA
266.8958333,0.139089833750756,-0.990279767614782,22.41,20.6,17.5,-18.84611498,0.656361,101.848,93.982,-30.3,-0.603,NA
266.9166667,0.118430248086993,-0.99296237407973,22.33,20.3,17.5,-18.79780673,0.958086,101.821,94.165,-19.5,0.0304,NA
266.9375,0.0977193614574372,-0.995214010349709,22.24,20.4,17.5,-18.87632753,0.880283,101.803,94.251,-41.1,-0.774,NA
266.9583333,0.0769660635803031,-0.997033713099488,22.15,20.4,17.5,-18.81848491,0.82141,101.804,94.436,-30.3,-1.37,NA
266.9791667,0.0561792617666486,-0.998420698176552,22.06,20.4,17.5,-18.89309484,1.02768,101.82,94.414,-45.35,-1.072,NA
267,0.035368177256176,-0.999374350300014,21.97,19.9,17.5,-18.96050737,0.850683,101.811,94.538,-51.6,-8.82455,NA
267.0208333,0.0145417425786576,-0.99989426327126,21.88,19.9,17.5,-18.80105122,0.664449,101.82,94.565,-38.1,-12.2930666666667,NA
267.0416667,-0.00629110336864757,-0.999980210813396,21.79,19.4,17.5,-18.52646325,0.408331,101.831,94.676,-35.275,-12.16464,NA
267.0625,-0.0271211189203844,-0.999632154799207,21.71,19.2,17.5,-18.35725079,0.850906,101.834,94.897,-30.5,-11.91482,NA
267.0833333,-0.0479393636165614,-0.998850247742893,21.63,19.5,17.5,-18.28447489,1.1141,101.811,94.934,-28.79836,-9.94492,NA
267.1041667,-0.06873690187992,-0.997634822126789,21.56,19,17.5,-18.66640372,0.656637,101.802,94.928,-26.6662,-6.11664,NA
267.125,-0.0895045077079581,-0.995986417126236,21.49,19.1,17.5,-18.73819082,0.440384,101.797,95.08,-27.3920833333333,-2.5614,NA
267.1458333,-0.11023326762277,-0.993905743372684,21.42,19.3,17.5,-19.10281114,0.807785,101.783,95.102,-31.7279,-2.39118,NA
267.1666667,-0.130914284260335,-0.99139369080936,21.36,18.8,17.5,-19.19165266,0.150973,101.8,95.037,-38.8852666666667,-1.09928,NA
267.1875,-0.151538383308346,-0.988451373808693,21.3,18.5,17.5,-19.08541693,0.124954,101.822,95.129,-36.5518666666667,0.0946333333333333,NA
267.2083333,-0.172096713077925,-0.985080058344384,21.24,18.9,17.5,-19.09829269,0.423837,101.811,95.298,-6.7157,-0.37865,NA
267.2291667,-0.192580449162304,-0.981281188345341,21.18,18.6,17.5,-18.50067806,0.447378,101.791,95.278,-8.8554,2.8407,NA
267.25,-0.212980504764867,-0.977056449029483,21.12,19.4,17.5,6.118205644,0.861699,101.756,95.419,-4.576,-3.598,NA
267.2708333,-0.233288124551414,-0.972407656769158,21.07,20.7,17.5,95.57889656,1.1262,101.781,95.431,35.4,5.9174,NA
267.2916667,-0.253494591531555,-0.967336803840446,21.04,22.4,17.5,313.1097401,0.31177,101.809,95.045,94.8,53.6,NA
267.3125,-0.273590941908106,-0.961846139726014,21.05,23.6,17.5,548.2438835,0.967972,101.84,94.181,144,56.9,NA
267.3333333,-0.293568550890943,-0.955938024103965,21.09,24.6,17.5,742.0047771,1.34224,101.864,88.524,174,72.8,NA
267.3541667,-0.31341884294571,-0.949614989817754,21.17,25.9,17.5,974.9745929,1.85221,101.869,79.886,177,45.5,3.39
267.375,-0.333133012278094,-0.942879841830614,21.29,26.7,17.5,1130.092902,1.78271,101.863,74.521,310,102,3.88
267.3958333,-0.352702598321667,-0.935735473911909,21.43,27.8,17.4,1292.120528,1.87401,101.851,71.078,334,133,5.39
267.4166667,-0.372119200485387,-0.928184949581772,21.57,28.4,17.4,1377.818105,1.49844,101.822,67.873,303,118,3.8
267.4375,-0.391374205364249,-0.92023161833068,21.72,28.3,17.4,1305.14629,1.54095,101.794,68.699,366,88.4,4.04
267.4583333,-0.410459349653851,-0.911878896719152,21.87,29.2,17.4,1532.841514,1.75052,101.754,66.78,443,80.8,4.19
267.4791667,-0.429366440510593,-0.903130366981015,22.02,28.8,17.4,1704.07136,1.36832,101.731,66.542,270,40.3,4.28
267.5,-0.448087090553942,-0.893989910054305,22.17,29.3,17.4,1812.119369,1.9937,101.707,65.267,361,76.5,4.01
267.5208333,-0.466613266009548,-0.884461451949096,22.32,29.5,17.3,1284.305071,1.77159,101.678,65.09,297,31.1,3.78
267.5416667,-0.484937013774132,-0.874549079624367,22.48,29,17.3,1591.700817,1.57791,101.644,66.983,219,-0.901,4.26
267.5625,-0.503050205244174,-0.864257190310728,22.63,29.9,17.3,1290.917444,1.78591,101.601,63.312,285,30.7,4.74
267.5833333,-0.520945067547094,-0.853590204136829,22.76,29.8,17.3,1055.345537,1.59716,101.567,64.285,215.25,19.1,4.47
267.6041667,-0.538613918376632,-0.842552696827309,22.88,29.7,17.3,986.1207271,1.58454,101.537,64.598,138,-10.3,4.31
267.625,-0.556048919648302,-0.831149564734263,22.98,30.2,17.3,653.0714229,1.40435,101.516,63.632,219,19.5,4.08
267.6458333,-0.573242589744197,-0.819385704844408,23.06,31.1,17.3,809.9162958,1.23976,101.512,59.25,165,14,3.67
267.6666667,-0.590187547154315,-0.807266163779935,23.12,29.2,17.3,633.41492,0.881929,101.513,66.833,192,-16.5,NA
267.6875,-0.606876274920761,-0.794796317894277,23.16,27.7,17.3,274.0153098,1.70468,101.494,77.899,86.844025,-0.56,NA
267.7083333,-0.623301611895853,-0.781981521909585,23.19,26.8,17.3,80.4114601,0.646294,101.468,82.845,33.18805,-0.118,NA
267.7291667,-0.639456506190491,-0.768827273638657,23.2,25.6,17.3,23.72719957,0.686049,101.469,83.609,-2.24195,-8.9912,NA
267.75,-0.655333791326927,-0.755339408441712,23.19,25.4,17.3,-15.79155521,1.19363,101.478,82.817,-2.24195,-14.5,3.92
267.7708333,-0.670926654591835,-0.741523717866265,23.16,25.4,17.3,-20.57471525,1.64559,101.497,82.369,-9.18,-14.8,4.35
267.7916667,-0.68622840125449,-0.727386129446876,23.12,24.7,17.3,-20.56479883,1.38578,101.512,85.02,-9.18,-0.866,NA
267.8125,-0.701232243302234,-0.712932914763596,23.07,23.9,17.3,-20.55716675,0.719844,101.545,88.785,-15.6866666666667,-0.0897,NA
267.8333333,-0.715931743059599,-0.698170279573433,23.01,23.2,17.3,-20.55590427,0.963132,101.559,90.01,-39.6,-3.7045,NA
267.8541667,-0.730320589097014,-0.683104557985812,22.94,22.8,17.3,-20.55487143,0.349976,101.542,91.561,-39.6,0.147,3.69
267.875,-0.744392398373955,-0.667742433310233,22.86,22.5,17.3,-20.44380863,0.996532,101.543,92.458,-42.3666666666667,-3.4831,NA
267.8958333,-0.758141133391796,-0.652090501279848,22.77,22.6,17.3,-20.47548527,1.40338,101.545,92.822,-30.3,-1.8715,NA
267.9166667,-0.771560890668119,-0.636155477844386,22.68,22.5,17.3,-20.48247295,1.08356,101.551,93.095,-30.3,-5.9081,NA
267.9375,-0.78464571706017,-0.619944431944615,22.59,22.7,17.3,-20.19930788,1.56138,101.556,93.192,-30.3,-12.5,NA
267.9583333,-0.797389998822469,-0.603464323533632,22.51,22.7,17.3,-20.1402251,1.752,101.559,92.96,-30.3,-11.3,NA
267.9791667,-0.809788263472721,-0.586722224175832,22.44,22.6,17.3,-20.42638982,1.52698,101.538,92.677,-45.35,-8.2509,NA
268,-0.82183501101284,-0.569725560839186,22.38,22.5,17.3,-20.21092676,1.26077,101.524,92.172,-51.6,-9.8075,NA
268.0208333,-0.833525073372044,-0.552481630518272,22.33,22.4,17.3,-19.74891546,1.70593,101.506,91.662,-38.1,-13.8,NA
268.0416667,-0.844853430438092,-0.534997832777843,22.28,22.5,17.3,-20.47320779,1.56938,101.488,91.548,-35.275,-12.8,NA
268.0625,-0.855815056834936,-0.517281923610921,22.24,22.6,17.3,-20.46976678,1.52337,101.489,91.323,-30.5,-16.2,NA
268.0833333,-0.866405250347703,-0.499341508558956,22.2,22.4,17.3,-20.44667387,1.56924,101.487,91.231,-29.7712363636364,-8.2157,NA
268.1041667,-0.876619462837633,-0.481184286291916,22.17,22.2,17.3,-20.18257172,1.41557,101.47,91.834,-28.78296,-8.5584,4.22
268.125,-0.886453163174704,-0.462818311540891,22.13,22.1,17.3,-19.61216013,1.25673,101.468,92.228,-29.8565625,-3.9505,NA
268.1458333,-0.895902133361999,-0.444251468694724,22.09,21.4,17.3,-19.90485897,1.05683,101.468,92.578,-31.7279,6.3414,NA
268.1666667,-0.904962314994623,-0.425491725465458,22.05,21,17.3,-19.37419895,1.00857,101.486,93.154,-38.8852666666667,1.5762,NA
268.1875,-0.913629688882549,-0.406547403868697,22.01,21.4,17.3,-19.77312351,0.0930777,101.491,93.781,-36.5518666666667,-7.3646,NA
268.2083333,-0.921900537717999,-0.387426636352309,21.97,21.3,17.3,-19.33054236,1.03782,101.532,93.806,-7.45446666666667,-2.0989,NA
268.2291667,-0.929771308677932,-0.368137628556665,21.94,21.2,17.3,-18.94938487,0.302526,101.538,94.056,-1.52185,-0.727,NA
268.25,-0.937238510207163,-0.34868893728459,21.92,21.5,17.3,-7.745246255,0.926181,101.551,94.17,-8.932,-1.7922,NA
268.2708333,-0.944298940203065,-0.329088911285945,21.91,22,17.3,21.0186083,0.850196,101.573,94.252,5.8883,0.31,NA
268.2916667,-0.950949565298145,-0.309345962086576,21.91,22.9,17.3,171.0506909,0.177947,101.596,94.198,32.7,19.3,NA
268.3125,-0.957187435206509,-0.2894688478624,21.94,23.7,17.3,329.3065918,0.3142,101.62,91.557,110,28,4.73
268.3333333,-0.963009875534822,-0.269466101063577,21.98,25,17.3,494.9314947,1.57664,101.651,82.205,173,59.4,3.1
268.3541667,-0.968414384216377,-0.249346306254605,22.04,25.3,17.3,816.0037471,2.18636,101.66,78.41,177,50.7,2.85
268.375,-0.973398563755374,-0.229118388783998,22.12,25.7,17.3,629.3315537,2.49167,101.693,78.085,170,76.3,3.51
268.3958333,-0.977960277911219,-0.208791031483184,22.21,26.4,17.3,778.8892146,2.19145,101.687,72.369,171.25,102,2.73
268.4166667,-0.982097565688504,-0.188372958432769,22.3,25.9,17.3,1083.961606,2.78136,101.694,75.91,159,37.9,NA
268.4375,-0.985808591743696,-0.167873227300574,22.38,25.4,17.3,512.0890794,2.9462,101.703,78.353,179,32,NA
268.4583333,-0.989091766330916,-0.147300637393018,22.45,25.3,17.3,628.3239054,3.00905,101.683,79.277,148,5.7721,3.5
268.4791667,-0.991945677183701,-0.126664018239472,22.51,24.1,17.3,375.0121677,2.90265,101.696,82.302,163.5,-9.3983,3.44
268.5,-0.994369058277759,-0.105972524457061,22.55,23.3,17.3,130.2596206,3.49356,101.704,82.191,246.85,-11.6,3.68
268.5208333,-0.99636087256985,-0.085235037466096,22.57,23,17.3,133.0905302,2.96269,101.701,78.856,190.088888888889,-9.4387,NA
268.5416667,-0.997920262037329,-0.0644604577655855,22.55,22.4,17.3,358.5559552,4.28851,101.68,75.706,-9.5,-25.2,2.72
268.5625,-0.999046534918942,-0.0436580011733761,22.51,21.1,17.3,205.2329364,4.71363,101.693,83.819,-141,-9.059675,2.87
268.5833333,-0.99973921092372,-0.0228365965419153,22.46,21.2,17.3,206.6702899,3.40933,101.707,79.601,122,-35.2,2.78
268.6041667,-0.999997989623393,-0.0020051805835906,22.39,21.5,17.3,539.2649538,4.04708,101.726,76.252,-9.5,33.6,2.76
268.625,-0.999822756221061,0.0188270056706008,22.33,20.7,17.3,458.2916901,4.30892,101.735,78.546,147.15,-2.9968,2.66
268.6458333,-0.99921358905355,0.039651020803054,22.27,20,17.3,157.9448322,3.42038,101.782,82.128,153.475,-23.1,3.45
268.6666667,-0.998170746460133,0.0604579267856719,22.2,19.8,17.3,53.56656478,3.00345,101.816,83.535,158.633333333333,-19.8,2.67
268.6875,-0.996694691056542,0.0812384934603356,22.13,19.5,17.3,25.87032731,2.79253,101.83,85.174,86.844025,-20.9,2.61
268.7083333,-0.994786059501494,0.101983801760327,22.06,19.4,17.3,22.2504506,2.40787,101.857,85.666,33.18805,-27.1,NA
268.7291667,-0.992445667892997,0.122684947244648,21.99,19.3,17.3,-15.60297287,2.61384,101.889,85.765,-2.24195,-27.5,3.82
268.75,-0.989674554452911,0.143332746671628,21.92,19.3,17.3,-19.53399848,2.75434,101.901,85.134,-2.24195,-27.3,3.09
268.7708333,-0.986473911675704,0.1639183381542,21.86,19.2,17.3,-20.48406222,2.82418,101.907,84.246,-9.18,-29.1,3.47
268.7916667,-0.982845110231274,0.184432885610116,21.8,18.9,17.3,-20.51705332,2.56946,101.954,86.168,-9.18,-27.1,NA
268.8125,-0.978789759893373,0.204867288574516,21.75,19.1,17.3,-20.48386252,1.90263,101.987,84.861,-19.95,-23.5,3.13
268.8333333,-0.974309604335558,0.225212776945465,21.69,19.3,17.3,-20.4736179,1.96026,102.003,82.389,-39.6,-25.3,NA
268.8541667,-0.969406563447178,0.245460617504177,21.63,19.2,17.3,-20.47441391,2.12074,102.003,82.135,-39.6,-19.8,NA
268.875,-0.964082812267746,0.265601828099722,21.58,19.2,17.3,-20.47955628,1.72755,102.009,83.22,-53.8,-19.3,NA
268.8958333,-0.958340638840901,0.285627764662356,21.53,19.4,17.3,-20.48148582,1.613,102.009,84.639,-53.8,-17.4,NA
268.9166667,-0.952182504778314,0.30552983093979,21.48,19.3,17.3,-20.47389691,1.85994,102.011,85.268,-46.5,-16.9,NA
268.9375,-0.945611141891777,0.32529919817013,21.45,19.3,17.3,-20.48265978,1.75928,102.046,86.152,-30.3,-13.2,NA
268.9583333,-0.938629373660249,0.344927382070732,21.42,19.4,17.3,-20.48128705,1.63951,102.045,86.929,-30.3,-16.2,3.36
268.9791667,-0.931240193805184,0.364405956923982,21.39,19.6,17.3,-20.47412627,1.39535,102.033,86.029,-26.0712363636364,-18,3.17
269,-0.923446880242987,0.383726281833151,21.37,20.2,17.3,-20.45765782,1.73142,102.009,77.907,-23.0266222222222,-46.1,NA
269.0208333,-0.915252780862309,0.402880065433636,21.35,20,17.3,-20.45951935,2.86699,101.998,77.317,-14.6057125,-32.2,NA
269.0416667,-0.90666140980397,0.421859085444745,21.32,20,17.3,-20.48815864,2.40379,101.98,76.342,-16.2720666666667,-35.8,NA
269.0625,-0.897676578288794,0.440654922577432,21.3,19.9,17.3,-20.51139384,2.70719,101.955,75.158,-12.3840875,-35.8,NA
269.0833333,-0.888302145541692,0.459259510762734,21.27,19.9,17.3,-20.5173442,3.13001,101.922,74.499,-6.3806,-43.1,NA
269.1041667,-0.878542132400206,0.477664863264715,21.24,20,17.3,-20.51665762,3.02753,101.907,74.196,-8.9216,-37.1,3.73
269.125,-0.86840086850684,0.495862815279151,21.2,20,17.3,-20.51274701,2.70147,101.922,75.125,-10.2705,-28.1,3.09
269.1458333,-0.857882709352577,0.513845557530549,21.18,19.8,17.3,-20.50400045,2.37142,101.932,77.522,-6.79485,-26.7,NA
269.1666667,-0.846992166770395,0.531605370015759,21.15,19.9,17.3,-20.5112345,1.87917,101.932,77.228,-8.2859,-38.7,NA
269.1875,-0.835734071917318,0.549134374298768,21.13,19.9,17.3,-20.50569222,2.1172,101.933,77.826,-12.8778,-28.5,NA
269.2083333,-0.824113259542301,0.566425048392604,21.11,19.8,17.3,-20.50365205,2.27564,101.934,78.569,-7.45446666666667,-28.7,NA
269.2291667,-0.812134714855145,0.583469969173352,21.1,19.8,17.3,-20.25772696,2.07771,101.933,79.284,-1.52185,-24.3,NA
269.25,-0.799803751661833,0.600261575338332,21.08,19.8,17.3,-12.13372636,1.83926,101.933,80.072,9.88543333333334,-32.7,3.44
269.2708333,-0.787125665089699,0.616792661562294,21.07,19.9,17.3,14.48384526,1.75198,101.944,80.705,34.914075,-27.5,3.44
